Req_ID,Req_Name,Component,Release_Count,Hotfix_Count,Traceability_Status,Related_Components,Tags,Severity,Deploy_Touch_Count,Last_Release_Date,Impact_Score,Risk_Level,Blast_Radius
CHP-2438,Prepare to release July 2 (UI),,1,8,DEPLOYED_TESTED,,,,8,2025.07.08,60,HIGH,General | untagged | 8 deploy touches
CHP-1673,Account - Quotes tab,,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-1674,Orders list,,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-1682,Part entity page and hero,,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-1691,QE::UI:: Fix the Part Tracker failures in the Suite,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1692,QE::UI:: Fix the people flow failures in the Suite,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1696,Make changes required for `chip1-common` auth,,0,0,UNTESTED,,"[backend, crm]",,0,,0,LOW,"General | [backend, crm] | 0 deploy touches"
CHP-1698,Profile modal,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1699,QE::Document CRM flows for regression,,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-1705,QE::UI:: Automate Project Hero view,,0,0,UNTESTED,,"[qe, ui-automation]",,0,,0,LOW,"General | [qe, ui-automation] | 0 deploy touches"
CHP-1706,QE::UI::Automate project Parts View,,0,0,UNTESTED,,"[qe, ui-automation]",,0,,0,LOW,"General | [qe, ui-automation] | 0 deploy touches"
CHP-1708,QE::UI::Automate Sourcing plan of project,,0,0,UNTESTED,,"[ui-automation, qe]",,0,,0,LOW,"General | [ui-automation, qe] | 0 deploy touches"
CHP-1710,QE::UI:: Automate Quote status in project part details view,,0,0,UNTESTED,,"[qe, ui-automation]",,0,,0,LOW,"General | [qe, ui-automation] | 0 deploy touches"
CHP-1711,QE::UI:: Automate Quote status in project pricing view,,0,0,UNTESTED,,"[ui-automation, qe]",,0,,0,LOW,"General | [ui-automation, qe] | 0 deploy touches"
CHP-1712,Edit Profile,,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-1713,Add % next to Price Index in Pricing Screen,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1718,CRM webui deployment,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1720,Handling Authorization through Card Fields in fn-db-management lib,,0,0,UNTESTED,,[mc1],,0,,0,LOW,General | [mc1] | 0 deploy touches
CHP-173,Components: Button and Outlined Input,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1735,Spike: investigate monorepo approach for webui,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-174,Define Sign Up and Login routes and layouts,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1740,Code refactoring for spring kafka changes in all services,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-1741,Validate existing Create Account API for `CRM` use case,,0,0,UNTESTED,,"[backend, crm]",,0,,0,LOW,"General | [backend, crm] | 0 deploy touches"
CHP-1744,Project -> Part details - Investigate virtualization technics for table (500+ rows),,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1749,QE release validations for sprint 21(4/1-4/14),,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1755,infra :: redis setup for non-prod and prod Chip1 account,,0,0,UNTESTED,,[infra],,0,,0,LOW,General | [infra] | 0 deploy touches
CHP-1757,Info pane cards - The rest,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-176,Define reporting with data model mappings,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-177,Review reporting entities other than MC1,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1770,Introduce `PATCH` API for `account` partial updates in new CRM,,0,0,UNTESTED,,"[backend, crm]",,0,,0,LOW,"General | [backend, crm] | 0 deploy touches"
CHP-1778,QE:: [CRM]: Dashboard,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1781,Connect: Update Jolt mapping for updated attributes,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1787,High processing time on downstream service,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-179,fn-db-management :: multi-databases consistency migration job,,0,0,UNTESTED,,[on-hold],,0,,0,LOW,General | [on-hold] | 0 deploy touches
CHP-1791,Common Validation Rules and Error Messages (CRM Forms),,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1799,CRM webui deployment - switch to monorepo,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-180,Create canonical datamodel for SO,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1806,Improvement - Setup Redis with TLS in Altir infra,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-1807,Create rule examples for connect & notification,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1809,Build timeline service,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-181,User profile menu - UI,,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-1810,Account - Projects tab,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1811,Display Savings Icon for Chip1 Quote,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1818,Connect - Introduce updateOrCreate operation,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-1821,Connect - Enhance the connect logic to support contact merging,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-183,"Create reporting views using defined queries -Opportunity, Customer Value , Realized Sales & Conversion Rate",,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1835,BoM Health - Tracking status,,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-1836,Edit BoM - Update tracking properties and production stage,,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-184,Router + Error boundary,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1840,CRM Create contact - Reuse some of the enums from create user modal,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-185,Explore SiliconExpert API,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1867,Project info pane,,0,0,UNTESTED,,"[not_enabled_yet, ui]",,0,,0,LOW,"General | [not_enabled_yet, ui] | 0 deploy touches"
CHP-1868,Contact info pane,,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-1876,Add `EventListener` in `keycloak` to update few fields in `users`,,0,0,UNTESTED,,"[backend, crm]",,0,,0,LOW,"General | [backend, crm] | 0 deploy touches"
CHP-1878,Tariff Impact,,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-1882,QE:: [CRM]: Quotes list view test case documentation,,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-1884,Introduce Disable User API in `keycloak`,,0,0,UNTESTED,,"[backend, crm]",,0,,0,LOW,"General | [backend, crm] | 0 deploy touches"
CHP-1887,Dashboard API,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-189,Setup new release checker,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1905,Update `Account` DataModel including lookups,,0,0,UNTESTED,,"[backend, crm]",,0,,0,LOW,"General | [backend, crm] | 0 deploy touches"
CHP-1906,Order - Entity page & Hero,,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-1908,Dashboard,,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-191,Conceptualising Auth & Authz in Altir Managed Services through Identity service,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1920,QE:: Make regression suite compatible with Jenkins run,,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-1921,QE:: Generate test data for CRM testing for this release,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1929,Roles & Permissions testing - global-role and datagroup,,0,0,UNTESTED,,"[crm, backend]",,0,,0,LOW,"General | [crm, backend] | 0 deploy touches"
CHP-1931,Order - Info pane,,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-1932,Project - Excess details variant,,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-1933,Dashboard - Search functionality,,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-194,In-modal Profile Details page,,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-1942,QE:: [CRM]: Quotes list view test execution,,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-1945,QE:: [CRM]: Excess projects test execution,,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-195,In-modal Edit Profile Details page,,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-1951,Account entity - Adjustments,,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-1953,Global search - Adjustments,,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-1958,Events service rules creation,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-1964,Project risk card in project hero under Total Parts section is missing the 'Project risk summary',,0,0,UNTESTED,,[mc1],Medium,0,,0,LOW,General | [mc1] | 0 deploy touches
CHP-1965,Create DataGroups for `chip1` real users,,0,0,UNTESTED,,"[backend, crm]",,0,,0,LOW,"General | [backend, crm] | 0 deploy touches"
CHP-1968,Deployment of fn-timeline-service,,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-1970,"Project list: Date Created, Need By Date, BoM Type filters on projects list view - UI",,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1974,Account list changes 7th of May,,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-198,"Left-aligned modal for profile details - Navigation, state management",,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-1983,Bring part info pane on project part details,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1985,Add Filters to RFQ/Quote/Orders List Views (Entity+ Account Tabs),,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-1993,Archived project disappear only after list refresh- P2,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-1994,Currency in CRM,,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-1997,POC - News sources,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-200,"Connect Support modal to API, Set up file upload security rules",,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2003,Virtualize EnumMultiFilterMenu,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2004,Project hero - Adjust widgets,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2006,Total row counts for all lists – P1 - UI,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2008,Projects filters - Refactor and adjustments,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2009,Orders list adjustments,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2010,Remove project health from Excess side pane,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2017,Introduce `display_name` column in `roles` table,,0,0,UNTESTED,,"[backend, crm]",,0,,0,LOW,"General | [backend, crm] | 0 deploy touches"
CHP-202,"Modal UI - Title, close button, actions (top and bottom), content",,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2020,Search-powered filters - fetch as user types,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2021,Parts,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2022,Accounts -> Tracked Parts ,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2024,Project - Move Health history tab from MC1 to CRM,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2026,The xCRM invitation flow enhancement for the regionId,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2028,Change in the region id is not appended with existing region id,,0,0,UNTESTED,,"[crm-integration, backend]",Medium,0,,0,LOW,"General | [crm-integration, backend] | 0 deploy touches"
CHP-203,Left nav bar,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2030,"Projects filters - Sell By, Accounts, Bom Type",,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2035,Part tracker/All parts - Add sorting,,0,0,UNTESTED,,[partial-fix],,0,,0,LOW,General | [partial-fix] | 0 deploy touches
CHP-2039,"Project -> Parts- Select any filter like 'In production', the summary count of total parts displayed is not getting updated at bottom.",,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-204,Standard layout,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2043,Parts - Adjust cells,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-205,POC for transformation of metadata object to system specific object,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2051,Handle `fundCode` in Entities,,0,0,UNTESTED,,"[backend, crm]",,0,,0,LOW,"General | [backend, crm] | 0 deploy touches"
CHP-2053,Excess hero,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2054,Search - Add debounce,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2056,QE:: Release tickets and bugs validation (23rd May 2025),,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-2057,QE:: Release tickets and bugs validation (23rd May 2025),,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-2068,Fn-identity integration for user enable/disable,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2069,Save view - Support editing view name and deleting view,,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-2070,Currency in CRM Part 2,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2075,DeepLink - Introduce crmCode in all entities,,0,0,UNTESTED,,"[backend, crm]",,0,,0,LOW,"General | [backend, crm] | 0 deploy touches"
CHP-2079,"Change account stage from prospect, inactive to active via databits events",,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2089,RFQ - Columns adjustments,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2097,(dev only) CRM - Remove useRegionCurrency calls,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2098,Account - Company profile layout,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2099,Company Profile API,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2100,"Tasks list - Layout, verify contract ",,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-2110,Dashboard - News feed & Leaderboard insights ,,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-2113,MC1 :: Compare parts - Standalone version,,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-2114,Tasks - Customisable micro cards ,,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-2116,Tasks - Dropdown filter bar for the tasks list view,,0,0,UNTESTED,,"[ui, tasks]",,0,,0,LOW,"General | [ui, tasks] | 0 deploy touches"
CHP-2117,Project Enhancement - Process same IPN in the bom file,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2126,Tasks - Grouping ,,0,0,UNTESTED,,"[ui, tasks]",,0,,0,LOW,"General | [ui, tasks] | 0 deploy touches"
CHP-2128,Tasks - Details Panel (In progress),,0,0,UNTESTED,,"[ui, tasks]",,0,,0,LOW,"General | [ui, tasks] | 0 deploy touches"
CHP-2129,Tasks - Bulk Actions,,0,0,UNTESTED,,"[ui, tasks]",,0,,0,LOW,"General | [ui, tasks] | 0 deploy touches"
CHP-2150,Investigate column resize and reorder features on react-table,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2155,QE- Release Validations ( 30th May 2025 ),,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2156,QE- Release Validations ( 30th May 2025 ),,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2157,QE- Release Validations ( 30th May 2025 ),,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2165,Tasks - Reminders ,,0,0,UNTESTED,,"[ui, tasks]",,0,,0,LOW,"General | [ui, tasks] | 0 deploy touches"
CHP-2166,Tasks - FAB (floating action button options) (In progress),,0,0,UNTESTED,,"[ui, tasks]",,0,,0,LOW,"General | [ui, tasks] | 0 deploy touches"
CHP-2169,QE:: MC1 changes for the framework,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-217,Personal Info : Develop APIs for CRUD operations,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2173,QE:: Prepare automation backlog items for crm,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2175,Merging accounts & contacts inbound payload and handling it separately in the connect service,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2177,Handle conversion of `fundCode` in transaction entities.,,0,0,UNTESTED,,"[backend, crm]",,0,,0,LOW,"General | [backend, crm] | 0 deploy touches"
CHP-218,Develop API for picture upload,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2180,QE:: [CRM] InitApI changes to support both crm and mc1 ui tests,,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-2182,MyChip1 - Add footer with total items count wherever possible,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-219,Business Info - Develop APIs for CRU operations,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2202,Request/Request Line details Edit Flow,,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-2207,QE:: [CRM] Automate All Account Tabs Navigation & Number of Accounts,,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-221,API to save the support request,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2213,Create DataGroups for `chip1` real users `PROD`,,0,0,UNTESTED,,"[backend, crm]",,0,,0,LOW,"General | [backend, crm] | 0 deploy touches"
CHP-222,Install Plus Jakarta Sans variable font,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2233,QE:: [CRM]: Automate Search[Accounts],,0,0,UNTESTED,,"[ui-automation, qe]",,0,,0,LOW,"General | [ui-automation, qe] | 0 deploy touches"
CHP-2238,QE:: [CRM]: Automate Search[Contacts],,0,0,UNTESTED,,"[qe, ui-automation]",,0,,0,LOW,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2240,QE:: [CRM]: Automate Show more items,,0,0,UNTESTED,,"[qe, ui-automation]",,0,,0,LOW,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2242,QE:: [CRM]: Automate SignIn Flow,,0,0,UNTESTED,,"[qe, ui-automation]",,0,,0,LOW,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2243,QE:: [CRM]: Automate Forgot Password Flow,,0,0,UNTESTED,,"[qe, ui-automation]",,0,,0,LOW,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2244,QE:: [CRM]: Automate Change Password Flow,,0,0,UNTESTED,,"[qe, ui-automation]",,0,,0,LOW,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2245,QE:: [CRM]: Automate Terms&Conditions Links,,0,0,UNTESTED,,"[qe, ui-automation]",,0,,0,LOW,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2247,Timeline tab - Initial setup,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2261,Develop Multiple Sourcing Plan capability,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2270,RFQ details - Collapsible forms,,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-2276,Configure lookup values for contact.title,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
